,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
115,3413.0,85,0.8300043672609567,155704,51.369047619,0.9461749220000001
116,3414.0,71,1.1275664590992072,119961,34.428571429,1.225504039
117,2046.0,130,0.49766398357926644,167593,58.534883721,0.873661907
118,1424.0,89,0.8168925560154322,149557,48.136363636,0.9780682279999999
119,3167.0,83,1.3215245375265552,103087,36.243902438999996,1.411593411
120,3406.0,99,0.7523718521715008,162215,20.744897959,0.8969661870000001
121,3302.0,40,0.34996249251108863,198627,67.20512821,0.731685018
122,2131.0,52,1.2643784413809733,99524,42.921568629999996,1.458000784
123,3014.0,65,1.2049685293086465,119794,55.03125,1.210876087
124,3264.0,34,1.0186425924216247,151642,107.0,0.951756044
125,2786.0,83,0.8334855626595907,149993,37.170731707,0.9607655690000001
126,868.0,65,1.3235706624865935,109089,48.21875,1.318943707
127,466.0,18,0.5310999876912977,146238,110.11764706,0.982511386
128,2488.0,66,1.2722589566555327,102689,49.86153846,1.39722054
129,2905.0,52,0.9881616856998868,105167,53.98039216,1.3569867919999998
130,1112.0,27,0.4703578529916028,182561,69.5,0.780547269
131,3408.0,193,0.7316018140935249,209912,27.21875,0.6756097790000001
132,643.0,65,0.6478861040437395,184730,65.078125,0.764
133,719.0,14,0.4752674351107057,144708,165.53846154000001,0.97367319
134,1624.0,24,0.2723436810633724,213058,55.26086957,0.658633893
135,1269.0,89,0.6177487665863164,177556,27.034090909,0.787337009
136,2110.0,57,1.267073717687352,98104,50.125,1.42497258
137,1599.0,101,0.13454075955145947,140188,17.85,0.996902945
138,393.0,19,0.7072554515531784,155552,42.94444444,0.897522308
139,2832.0,95,0.8505580745187361,140931,44.574468085,0.988949912
140,2190.0,85,1.4253538398651064,97855,36.404761905,1.423453171
141,3414.0,108,0.7360409081804579,169746,22.38317757,0.8176859540000001
142,3412.0,64,1.2256658097686375,97250,39.52380952,1.426656247
143,3285.0,113,0.582788633800823,204853,24.553571429,0.6743815809999999
144,1677.0,31,1.1109579600275672,95766,69.83333333,1.438600025
145,3057.0,79,0.943718585181112,129119,48.948717949,1.065611103
146,698.0,109,0.6915465308876756,163010,29.675925926,0.843554751
147,1828.0,19,0.2313838889357333,201613,85.05555556,0.681331859
148,1761.0,120,0.7400552357965094,172352,50.176470588,0.7902875509999999
149,2907.0,45,0.9237493264452561,116917,35.59090909,1.154155854
150,2519.0,19,0.6285435640224676,136374,78.94444444,0.9889101290000001
151,1404.0,22,0.535084035161402,135717,126.0,0.993493225
152,1555.0,80,1.145655358739702,105118,36.126582278,1.277942503
153,2653.0,82,1.2042075262970393,106666,45.197530864,1.255920537
154,1331.0,90,0.6423843273602567,179472,72.134831461,0.744693267
155,1333.0,17,0.4937223893305045,143287,100.9375,0.9319913879999999
156,2754.0,39,1.3363503439186128,97116,67.63157895,1.3747245559999999
157,2156.0,102,1.2499392974038714,102961,25.98019802,1.295748779
158,3414.0,90,0.7278642293027462,158149,93.179775281,0.8431856670000001
159,3355.0,125,0.6989381884078489,176585,29.306451613,0.75433474
160,2609.0,77,0.8032865246117568,94142,44.802631579,1.414713624
161,3401.0,79,0.6984047540609716,157844,51.769230769,0.843179595
162,2699.0,116,0.7583527348592507,165365,28.895652174,0.802227557
163,1167.0,58,1.325749877069333,91515,52.66666667,1.448642081
164,2808.0,109,0.9133805891034569,144321,45.333333333,0.914492693
165,2821.0,180,0.7070340747233483,182540,11.022346369,0.720028487
166,1538.0,103,0.6080738420905418,218087,34.960784314,0.602317149
167,3358.0,107,0.8518038425504062,155834,26.198113208,0.841613512
168,1097.0,14,0.6323253521574613,125796,82.46153846,1.040394289
169,1508.0,149,0.8019641617605471,155588,18.087837838,0.836742487
170,930.0,76,1.3072782290173595,94185,48.026666667,1.3801774169999999
171,2606.0,55,1.2185309324677247,94577,49.09259259,1.3695237740000001
172,922.0,80,1.3287257394970768,92022,40.164556962,1.407186108
173,3354.0,40,0.709765138612586,139742,117.69230769,0.926317142
174,2997.0,142,0.6429591436295456,183472,33.936170213,0.702883928
175,380.0,14,0.5484824595979504,126850,36.69230769,1.016463224
176,1130.0,24,1.0761289293122707,125340,87.60869565,1.026238631
177,1054.0,13,0.5398869520534408,126495,208.5,1.014545871
178,2672.0,85,0.7496177571571677,151736,37.630952381,0.843447435
179,3316.0,68,0.956201026059879,117537,36.65671642,1.085817147
180,3287.0,116,0.7391578556854016,161730,14.765217391,0.786706177
181,721.0,123,1.3074538332400671,89350,13.090163934,1.419099832
182,2553.0,47,1.1339734997473028,91018,59.32608696,1.389867279
183,1331.0,14,0.6712490498293736,123662,159.76923077,1.022610665
184,2841.0,49,1.185834749784773,90602,67.0625,1.394936204
185,3230.0,86,0.705707894219862,157799,24.517647058999998,0.799002655
186,2233.0,60,1.028331357383466,106278,41.915254239999996,1.182681834
187,3172.0,110,0.6378211851860731,166843,35.422018349,0.7509068409999999
188,1329.0,15,0.24002616088947024,183480,39.85714286,0.681333333
189,3298.0,67,0.9281339287958642,119347,53.01515152,1.046676247
190,1507.0,51,1.082870529313165,99034,26.64,1.259950118
191,1414.0,74,1.3005387484459179,96520,54.0,1.289827497
192,1290.0,12,0.9421862667719021,121632,91.81818182,1.023333333
193,1611.0,59,1.3551560977327963,85171,40.72413793,1.461263576
194,1677.0,120,0.6449469062056727,176951,50.084033613,0.701123814
195,2036.0,60,1.2645994481385987,88428,34.711864410000004,1.40060309
196,2856.0,57,1.203063399335196,90553,78.714285714,1.3667442269999999
197,834.0,43,0.3205133463908857,195034,88.26190476,0.631640227
198,2171.0,113,0.6736660929432013,151060,25.571428571,0.81511929
199,3256.0,42,0.4485925997499834,165589,125.87804878,0.743348652
200,3260.0,58,1.1560906994944689,94554,76.64912281,1.299097235
201,3092.0,16,0.24585972740152096,184227,98.86666667,0.66544855
202,3415.0,122,0.6107933405155658,180074,43.223140496,0.68017726
203,3228.0,72,1.3328506866745644,91164,42.83098592,1.343311285
204,1599.0,113,0.941916404435145,121394,24.669642857,1.008554047
205,3163.0,77,0.8379832830807984,157206,38.407894737,0.7772353470000001
206,1934.0,57,1.1727181478976194,91658,36.16071429,1.332451177
207,817.0,16,0.9661788026100294,115401,201.2,1.057235119
208,1788.0,77,0.6732591649795234,151637,25.907894737,0.803643702
209,3357.0,88,0.9922667873025086,117157,54.643678161,1.039534044
210,2500.0,13,0.39561349960756953,137604,90.91666667,0.884236795
211,3237.0,124,1.169695902829732,113615,23.146341463,1.0701947809999999
212,3056.0,69,0.8634351977986974,147549,29.82352941,0.823818121
213,2225.0,66,1.2805623047552932,86430,105.24615385,1.406350341
214,1216.0,26,0.3177268179811202,178921,85.12,0.6793056709999999
215,1703.0,59,1.0956543719587977,94946,42.55172414,1.273062688
216,2492.0,125,0.5777182215597033,189177,27.153225806000002,0.6379945770000001
217,1843.0,97,0.6345485706291097,171544,65.53125,0.701652637
218,2987.0,57,0.6235424379779246,144505,40.30357143,0.832500467
219,1182.0,64,0.29112432803385563,262290,96.984126984,0.457967364
220,3384.0,49,1.3415182839724193,88903,43.35416667,1.3509114430000002
221,2387.0,58,1.3267340817753963,84353,62.31578947,1.423312271
222,3281.0,136,0.7796894324584307,145540,96.688888889,0.82433441
223,1200.0,68,0.8416029124322436,148879,36.44776119,0.8048453440000001
224,2240.0,71,0.5594975197807197,180226,118.7,0.664729007
225,2707.0,116,0.9098640497259561,130636,43.808695652,0.9163108940000001
226,2499.0,110,0.6190396200185356,172640,48.486238532,0.6930268190000001
227,2079.0,105,0.7449140465257172,145253,40.201923077000004,0.823284201
228,1854.0,52,1.19547483084601,83356,56.47058824,1.433468257
229,3210.0,106,0.6477789938935041,167199,34.114285714,0.714441235
230,3270.0,11,0.8974564783105022,112128,213.2,1.065035317
231,1433.0,59,1.1571760133858693,92635,66.05172414,1.2839906079999999
232,2314.0,59,1.0226839850652878,145433,20.82758621,0.817583423
233,2996.0,83,1.2310966635253757,94441,59.402439024,1.2547285609999999
234,692.0,10,0.44882275997383914,122320,56.55555556,0.966
235,2038.0,116,0.7002304959332883,136228,18.669565217,0.8661216490000001
236,3268.0,95,0.7666141006531147,138873,35.244680851,0.849043083
237,954.0,79,0.45457491913773374,151183,20.756410256000002,0.7788971640000001
238,2925.0,76,1.130395881990681,86061,58.36,1.367977249
239,2452.0,100,1.2209491207605176,91727,39.717171717,1.282347182
240,3418.0,107,0.6527730726419203,165304,36.141509434,0.7108682190000001
241,2979.0,25,1.0654496231799224,109336,96.54166667,1.074683178
242,2129.0,114,0.7224402308326463,151625,25.663716814,0.774562836
243,1482.0,57,1.1740723120837298,84080,44.80357143,1.3949203140000002
244,2638.0,76,0.8749435212611075,119514,35.586666667,0.98076627
245,530.0,11,1.4260601277175864,111496,40.7,1.05
246,2911.0,43,1.0055340754588715,94144,92.64285714,1.240551283
247,1133.0,20,0.4378439396077325,148827,84.78947368,0.7845195429999999
248,2479.0,53,1.1968117647058825,85000,43.75,1.373478
249,3125.0,56,1.2922958267555225,82981,51.2,1.403768453
250,915.0,84,0.1952182730280713,140535,33.253012048,0.827823318
251,2207.0,111,0.8218364066993741,141864,53.463636364,0.819703519
252,1036.0,109,0.9746209389142961,126167,28.462962963,0.921339098
253,2951.0,60,0.9190787394349683,98083,28.84745763,1.175007596
254,1345.0,61,0.5283438287543576,161499,58.86666667,0.713012031
255,2041.0,43,1.0774877738183142,93447,146.02380952,1.231469603
256,2671.0,149,0.709309183615228,157683,14.162162162,0.724336929
257,1258.0,43,0.8362356560859338,111807,29.61904762,1.020765158
258,1436.0,56,1.0386592979940188,114358,48.29090909,0.9958276640000001
259,3058.0,94,0.9241263674845615,109142,23.204301075,1.0409337379999999
260,3135.0,84,0.7305473022434655,139338,41.638554217,0.811427392
261,619.0,16,0.6645492166992069,107047,129.2,1.051401627
262,2988.0,128,0.7685336785591897,131315,26.401574803,0.856878118
263,2713.0,124,0.6240671071144552,130776,23.219512195,0.8600265340000001
264,1158.0,111,0.8280305002220146,130622,21.4,0.8591966129999999
265,1726.0,77,0.7391833162758273,134838,60.447368421,0.832180765
266,2920.0,42,0.809856805584069,77936,49.95121951,1.4360421369999998
267,1610.0,124,0.662106600882111,160524,45.097560976,0.695089955
268,980.0,19,1.3708589370278643,96503,93.66666667,1.156085303
269,1311.0,53,1.1610449612633424,134627,63.17307692,0.828407972
270,1034.0,61,1.059787374617094,83245,42.85,1.337276713
271,1570.0,17,1.1392144395835904,105377,132.0,1.0563960829999999
272,946.0,48,1.4153785409455963,119036,69.87234043,0.9347252090000001
273,2726.0,26,1.0830141433861367,94249,66.6,1.178456641
274,2942.0,43,1.223528819278322,79426,55.357142859999996,1.3955870869999998
275,1697.0,87,0.8737036844025223,115134,41.26744186,0.962306964
276,1409.0,114,0.8225929525538358,124499,40.566371681,0.889901525
277,1501.0,54,0.9069410847179813,75651,28.62264151,1.462917873
278,1573.0,68,0.5687838780329634,163454,42.40298507,0.676618926
279,2376.0,112,0.7309601727554041,134757,44.504504505,0.82046172
280,1996.0,73,0.41550884982739483,163958,22.152777778,0.6731207379999999
281,2484.0,49,1.220334569263774,80641,57.9375,1.3682818909999999
282,586.0,40,1.0464473559887877,127004,20.179487180000002,0.868515165
283,3302.0,82,0.7266658297209279,135413,37.12345679,0.81353969
284,1899.0,154,0.7539318732540014,129582,15.294117647,0.8481413309999999
285,3056.0,58,0.5369251311134665,145294,48.947368420000004,0.7557019559999999
286,2057.0,52,1.0121865119562883,97731,66.78431373,1.120337764
287,1237.0,43,1.2417190376436233,78765,53.04761905,1.388142957
288,1876.0,105,0.7655942219304005,138593,37.019230769,0.7888733920000001
289,3002.0,97,0.8605284172383888,116461,20.427083333,0.93836632
290,1391.0,17,0.47864117502256504,121870,284.0,0.896000164
291,1494.0,32,1.1813347858791794,77106,110.64516129,1.416159832
292,1400.0,37,0.6424907810928595,119320,124.94444444,0.9142707840000001
293,2922.0,86,0.4418402125153497,159612,47.529411765,0.682643911
294,744.0,62,0.6536233436908461,139995,28.63934426,0.778110575
295,1201.0,67,0.7192656652056563,127081,51.68181818,0.856602875
296,2832.0,84,0.7928001478788625,129836,30.325301205000002,0.837625235
297,1901.0,117,0.6705381135540786,132853,42.784482759,0.8163014759999999
298,1755.0,122,0.36916733708769106,129272,22.033057851000002,0.837572715
299,2888.0,87,0.7498950613986217,131029,73.779069767,0.82610529
300,1896.0,73,1.1319003354859243,75413,49.513888889,1.4347562090000001
301,3125.0,97,0.6317678757931876,113939,30.479166667,0.949395993
302,1497.0,93,0.6293788011579423,150612,56.152173913,0.7180637
303,1497.0,83,0.7147473276829024,134621,17.219512195,0.8017396990000001
304,1293.0,105,0.7177252939361739,145865,15.269230769,0.7375951740000001
305,2285.0,27,0.2389494693798072,164336,102.46153846,0.654476682
306,3022.0,24,0.654031938286291,110964,167.73913043,0.968107765
307,2916.0,137,0.8763384215813589,122439,21.661764706,0.874927107
308,575.0,57,1.091364927227547,90144,48.267857143,1.187537496
309,1577.0,50,1.0585647758514278,89115,31.2244898,1.201031476
310,1039.0,45,0.6629830304936454,139898,55.63636364,0.765013009
311,896.0,109,0.6738264603684521,122024,82.342592593,0.877036239
312,1567.0,46,1.1395521464802671,80830,48.4,1.32374168
313,2078.0,77,0.6551588549858446,139876,75.605263158,0.763144213
314,2738.0,60,0.5056547926791438,154736,47.77966102,0.689844509
315,657.0,66,0.6777048942087288,151383,56.953846150000004,0.705022823
316,2554.0,77,0.6493091717003402,144030,40.671052632,0.74088551
317,2949.0,77,1.2192549371633752,80208,43.657894737,1.3258335829999999
318,1257.0,28,1.0804067022877004,77108,133.96296296,1.3789923219999998
319,1058.0,34,0.38867286677193397,143761,117.60606061,0.739229694
320,2485.0,62,0.5899104042768345,141413,59.83606557,0.751386294
321,1431.0,53,1.2737224792110369,73717,52.75,1.440717609
322,925.0,37,1.246380995587083,72741,80.83333333,1.4590118369999998
323,2606.0,94,0.7946090319717216,126174,35.88172043,0.839762709
324,2475.0,48,1.3084490196341938,74411,117.78723404,1.4236073969999998
325,1342.0,52,1.34160250926718,73647,53.313725489999996,1.4306748409999999
326,1055.0,52,0.8341059334212796,135689,22.7254902,0.776371777
327,3071.0,59,0.6061627158050176,127314,69.05172414,0.827179729
328,2225.0,72,0.47442197209913456,149171,32.084507042,0.705943112
329,2142.0,47,1.2229880265266504,76753,50.5,1.37078264
330,3415.0,107,0.5582562592047128,169750,52.20754717,0.619739087
331,994.0,96,0.2698501240403388,136246,22.673684211,0.7718554670000001
332,712.0,132,0.7242006174267714,151273,31.801526717999998,0.694012613
333,1167.0,168,0.8520212238042524,130985,17.658682634999998,0.8006591590000001
334,847.0,49,1.0651884027883134,125237,31.208333330000002,0.837061811
335,3406.0,12,0.6432666410157754,103960,82.09090909,1.00799115
336,2672.0,36,1.0010392451798167,109695,48.77142857,0.9543194309999999
337,2899.0,21,0.34517113581861786,137610,73.2,0.7606666670000001
338,1899.0,60,0.788208116000988,137654,55.27118644,0.760252081
339,3412.0,84,0.8165732395086129,117382,27.614457831000003,0.8915401
340,2919.0,59,0.970047007272241,97219,136.55172414,1.075326325
341,2906.0,118,0.7104380723098749,139566,28.786324786,0.746258043
342,2049.0,49,1.2184092734993688,78417,62.35416667,1.327684941
343,580.0,74,0.39485363260069073,113789,30.301369862999998,0.91433425
344,842.0,64,0.6006708289529203,139827,55.98412698,0.7440065220000001
345,2427.0,47,1.1956665401217643,71121,95.67391304,1.461826465
346,2700.0,46,1.2839379259843406,71012,61.82222222,1.462023883
347,2498.0,115,0.7890136896211557,115562,26.807017544,0.8967864
348,1276.0,28,1.1973778934544246,72232,174.7037037,1.4345135119999999
349,1375.0,12,0.6526523336752273,100421,106.54545455,1.029644795
350,2808.0,65,0.7974919814204954,93221,115.796875,1.1075239479999999
351,1570.0,24,0.33088355559432553,183418,169.7826087,0.562442563
352,2061.0,50,0.6200377653532388,135574,75.91836735,0.7601155829999999
353,2532.0,98,0.6467710718666033,141053,21.577319588,0.728867305
354,3130.0,46,1.1854291090566964,73338,92.37777778,1.3989986090000002
355,1748.0,61,0.765037577500855,114031,72.25,0.899280547
356,872.0,28,1.167301806215899,82659,74.44444444,1.238878525
357,805.0,28,1.1049125277582192,73852,62.66666667,1.3861765419999998
358,535.0,17,0.6427690866868627,104641,125.125,0.978310605
359,2874.0,51,1.0017433655256385,72274,48.64,1.416135816
360,2227.0,85,0.8998085148948737,104969,44.5,0.974864579
361,2987.0,128,0.6467682229455832,147767,22.307086614,0.69244581
362,569.0,23,0.24412479482905602,157186,82.68181818,0.6506196479999999
363,2237.0,78,0.6916547747688297,121231,25.61038961,0.84343724
364,1911.0,67,0.6101713686604302,135439,59.0,0.754458243
365,3154.0,96,0.7266944488723917,131739,32.431578947,0.775295546
366,1093.0,118,0.6481126039667306,143796,31.974358973999998,0.7100688479999999
367,624.0,86,0.6498827220901875,128754,22.223529412,0.792415925
368,775.0,36,0.6171794375644994,124032,18.8,0.82250645
369,1734.0,10,0.5366420976317061,99312,233.33333333000002,1.025894957
370,2751.0,34,1.2433674772295207,70486,75.87878788,1.4433162609999999
371,2810.0,23,1.0337738619676946,74910,55.86363636,1.357742091
372,2615.0,76,0.6224739478381024,138952,91.493333333,0.7315326879999999
373,1556.0,45,0.45045428343992755,145724,49.31818182,0.696498655
374,3150.0,111,0.6756039544060829,145458,36.554545455,0.697522309
375,2908.0,47,1.087094268165376,82382,43.91304348,1.230913428
376,2982.0,84,1.1991658527571734,75766,38.265060241,1.337146213
377,3291.0,134,0.8382964493642124,116627,28.526315789,0.8674246959999999
378,2926.0,46,0.49354651251701304,130782,75.17777778,0.7711733270000001
379,3437.0,96,0.6987163818708383,135009,32.463157895,0.746628299
380,1183.0,16,0.6425294827746308,107690,127.2,0.936013465
381,3204.0,83,0.6243223586044524,133367,51.231707317,0.7554607959999999
382,3131.0,93,0.8851131950192372,109943,19.206521739,0.91579564
383,1004.0,13,0.21098505810736026,159016,53.66666667,0.632307692
384,534.0,36,0.9636036131493205,113253,45.114285710000004,0.886428351
385,2894.0,73,0.6704001035866891,123568,49.0,0.810458452
386,807.0,98,1.2869240089110072,76759,40.989690722,1.3033094490000001
387,2887.0,116,0.6925468268704071,140571,30.669565217,0.7104835279999999
388,3261.0,61,1.4936816539888798,81113,33.33333333,1.230116011
389,1351.0,85,1.37573451701543,70965,36.630952381,1.401901923
390,2511.0,48,0.9866489431630611,68459,53.38297872,1.453157218
391,2357.0,104,0.6062905779314152,137698,60.126213592,0.7217528940000001
392,2873.0,57,1.0920491150495073,84129,44.25,1.179321043
393,2909.0,43,0.597137076764515,130985,83.14285714,0.757415506
394,1130.0,101,0.8061927383780115,117880,70.81,0.841051069
395,2344.0,69,0.5631818310617438,141164,85.44117647,0.7021256840000001
396,2343.0,71,1.318428977151094,70069,51.7,1.413737887
397,1910.0,124,0.854873823581733,118049,17.097560976,0.837548052
398,2327.0,86,0.7915802455294579,89195,45.152941176,1.10819519
399,2474.0,82,0.748622818079246,120536,45.197530864,0.8186665390000001
400,1120.0,122,0.7042261693223769,137879,27.099173554,0.7144708040000001
401,667.0,18,0.38063648850054066,136876,50.82352941,0.718332944
402,3338.0,39,1.2164792631935812,70792,135.26315789,1.3874498530000001
403,1369.0,83,0.7631688685020717,112709,62.670731707,0.870657357
404,2490.0,81,0.8602534839019702,99888,44.9625,0.982403492
405,2015.0,66,0.773105024877852,111545,42.430769229999996,0.8786453000000002
406,3302.0,46,1.2675295300326714,71622,75.11111111,1.365195471
407,2404.0,75,0.6490628764887988,131146,48.189189189000004,0.745084105
408,3349.0,69,0.6919797115232208,126180,68.470588235,0.7741921070000001
409,1670.0,45,1.2531994833861688,68136,60.86363636,1.432941764
410,2463.0,36,1.270765685555672,66829,102.71428571,1.4604936480000001
411,3406.0,106,0.70356795800782,130691,54.476190476,0.7464892759999999
412,1386.0,64,0.28888188314417823,66612,45.76190476,1.464381643
413,942.0,61,0.9411959607521254,132797,34.98333333,0.7340983609999999
414,582.0,67,0.6403250348020331,123556,36.590909091,0.788739195
